national_dex,identifier,source_species_token,introduced_generation,hp,attack,defense,speed,sp_attack,sp_defense,type1_token,type2_token,type1_id,type2_id,catch_rate,base_exp,ev_hp,ev_attack,ev_defense,ev_speed,ev_sp_attack,ev_sp_defense,held_item_common,held_item_rare,gender_token,gender_threshold,hatch_cycles,friendship,growth_token,growth_id,egg_group1_token,egg_group2_token,egg_group1_id,egg_group2_id,ability1_token,ability2_token,ability1_id,ability2_id,safari_flee_rate,body_color_token,no_flip_token,source_path
341,corphish,SPECIES_CORPHISH,3,43,80,65,35,50,35,TYPE_WATER,TYPE_WATER,10,10,205,111,0,1,0,0,0,0,ITEM_NONE,ITEM_NONE,PERCENT_FEMALE(50),127,15,70,GROWTH_FLUCTUATING,7,EGG_GROUP_WATER_1,EGG_GROUP_WATER_3,2,9,ABILITY_HYPER_CUTTER,ABILITY_SHELL_ARMOR,52,75,0,BODY_COLOR_RED,FALSE,pokeemerald/src/data/pokemon/species_info.h
342,crawdaunt,SPECIES_CRAWDAUNT,3,63,120,85,55,90,55,TYPE_WATER,TYPE_DARK,10,16,155,161,0,2,0,0,0,0,ITEM_NONE,ITEM_NONE,PERCENT_FEMALE(50),127,15,70,GROWTH_FLUCTUATING,7,EGG_GROUP_WATER_1,EGG_GROUP_WATER_3,2,9,ABILITY_HYPER_CUTTER,ABILITY_SHELL_ARMOR,52,75,0,BODY_COLOR_RED,FALSE,pokeemerald/src/data/pokemon/species_info.h
343,baltoy,SPECIES_BALTOY,3,40,40,55,55,40,70,TYPE_GROUND,TYPE_PSYCHIC,4,13,255,58,0,0,0,0,0,1,ITEM_NONE,ITEM_NONE,MON_GENDERLESS,255,20,70,GROWTH_MEDIUM_FAST,0,EGG_GROUP_MINERAL,EGG_GROUP_MINERAL,10,10,ABILITY_LEVITATE,ABILITY_NONE,26,0,0,BODY_COLOR_BROWN,FALSE,pokeemerald/src/data/pokemon/species_info.h
344,claydol,SPECIES_CLAYDOL,3,60,70,105,75,70,120,TYPE_GROUND,TYPE_PSYCHIC,4,13,90,189,0,0,0,0,0,2,ITEM_NONE,ITEM_NONE,MON_GENDERLESS,255,20,70,GROWTH_MEDIUM_FAST,0,EGG_GROUP_MINERAL,EGG_GROUP_MINERAL,10,10,ABILITY_LEVITATE,ABILITY_NONE,26,0,0,BODY_COLOR_BLACK,FALSE,pokeemerald/src/data/pokemon/species_info.h
345,lileep,SPECIES_LILEEP,3,66,41,77,23,61,87,TYPE_ROCK,TYPE_GRASS,5,11,45,121,0,0,0,0,0,1,ITEM_NONE,ITEM_NONE,PERCENT_FEMALE(12.5),31,30,70,GROWTH_ERRATIC,6,EGG_GROUP_WATER_3,EGG_GROUP_WATER_3,9,9,ABILITY_SUCTION_CUPS,ABILITY_NONE,21,0,0,BODY_COLOR_PURPLE,FALSE,pokeemerald/src/data/pokemon/species_info.h
346,cradily,SPECIES_CRADILY,3,86,81,97,43,81,107,TYPE_ROCK,TYPE_GRASS,5,11,45,201,0,0,0,0,0,2,ITEM_NONE,ITEM_NONE,PERCENT_FEMALE(12.5),31,30,70,GROWTH_ERRATIC,6,EGG_GROUP_WATER_3,EGG_GROUP_WATER_3,9,9,ABILITY_SUCTION_CUPS,ABILITY_NONE,21,0,0,BODY_COLOR_GREEN,FALSE,pokeemerald/src/data/pokemon/species_info.h
347,anorith,SPECIES_ANORITH,3,45,95,50,75,40,50,TYPE_ROCK,TYPE_BUG,5,6,45,119,0,1,0,0,0,0,ITEM_NONE,ITEM_NONE,PERCENT_FEMALE(12.5),31,30,70,GROWTH_ERRATIC,6,EGG_GROUP_WATER_3,EGG_GROUP_WATER_3,9,9,ABILITY_BATTLE_ARMOR,ABILITY_NONE,4,0,0,BODY_COLOR_GRAY,FALSE,pokeemerald/src/data/pokemon/species_info.h
348,armaldo,SPECIES_ARMALDO,3,75,125,100,45,70,80,TYPE_ROCK,TYPE_BUG,5,6,45,200,0,2,0,0,0,0,ITEM_NONE,ITEM_NONE,PERCENT_FEMALE(12.5),31,30,70,GROWTH_ERRATIC,6,EGG_GROUP_WATER_3,EGG_GROUP_WATER_3,9,9,ABILITY_BATTLE_ARMOR,ABILITY_NONE,4,0,0,BODY_COLOR_GRAY,FALSE,pokeemerald/src/data/pokemon/species_info.h
349,feebas,SPECIES_FEEBAS,3,20,15,20,80,10,55,TYPE_WATER,TYPE_WATER,10,10,255,61,0,0,0,1,0,0,ITEM_NONE,ITEM_NONE,PERCENT_FEMALE(50),127,20,70,GROWTH_ERRATIC,6,EGG_GROUP_WATER_1,EGG_GROUP_DRAGON,2,14,ABILITY_SWIFT_SWIM,ABILITY_NONE,33,0,0,BODY_COLOR_BROWN,FALSE,pokeemerald/src/data/pokemon/species_info.h
350,milotic,SPECIES_MILOTIC,3,95,60,79,81,100,125,TYPE_WATER,TYPE_WATER,10,10,60,213,0,0,0,0,0,2,ITEM_NONE,ITEM_NONE,PERCENT_FEMALE(50),127,20,70,GROWTH_ERRATIC,6,EGG_GROUP_WATER_1,EGG_GROUP_DRAGON,2,14,ABILITY_MARVEL_SCALE,ABILITY_NONE,63,0,0,BODY_COLOR_PINK,FALSE,pokeemerald/src/data/pokemon/species_info.h
351,castform,SPECIES_CASTFORM,3,70,70,70,70,70,70,TYPE_NORMAL,TYPE_NORMAL,0,0,45,145,1,0,0,0,0,0,ITEM_MYSTIC_WATER,ITEM_MYSTIC_WATER,PERCENT_FEMALE(50),127,25,70,GROWTH_MEDIUM_FAST,0,EGG_GROUP_FAIRY,EGG_GROUP_AMORPHOUS,6,11,ABILITY_FORECAST,ABILITY_NONE,59,0,0,BODY_COLOR_WHITE,FALSE,pokeemerald/src/data/pokemon/species_info.h
352,kecleon,SPECIES_KECLEON,3,60,90,70,40,60,120,TYPE_NORMAL,TYPE_NORMAL,0,0,200,132,0,0,0,0,0,1,ITEM_NONE,ITEM_PERSIM_BERRY,PERCENT_FEMALE(50),127,20,70,GROWTH_MEDIUM_SLOW,3,EGG_GROUP_FIELD,EGG_GROUP_FIELD,5,5,ABILITY_COLOR_CHANGE,ABILITY_NONE,16,0,0,BODY_COLOR_GREEN,FALSE,pokeemerald/src/data/pokemon/species_info.h
353,shuppet,SPECIES_SHUPPET,3,44,75,35,45,63,33,TYPE_GHOST,TYPE_GHOST,7,7,225,97,0,1,0,0,0,0,ITEM_NONE,ITEM_SPELL_TAG,PERCENT_FEMALE(50),127,25,35,GROWTH_FAST,4,EGG_GROUP_AMORPHOUS,EGG_GROUP_AMORPHOUS,11,11,ABILITY_INSOMNIA,ABILITY_NONE,15,0,0,BODY_COLOR_BLACK,FALSE,pokeemerald/src/data/pokemon/species_info.h
354,banette,SPECIES_BANETTE,3,64,115,65,65,83,63,TYPE_GHOST,TYPE_GHOST,7,7,45,179,0,2,0,0,0,0,ITEM_NONE,ITEM_SPELL_TAG,PERCENT_FEMALE(50),127,25,35,GROWTH_FAST,4,EGG_GROUP_AMORPHOUS,EGG_GROUP_AMORPHOUS,11,11,ABILITY_INSOMNIA,ABILITY_NONE,15,0,0,BODY_COLOR_BLACK,FALSE,pokeemerald/src/data/pokemon/species_info.h
355,duskull,SPECIES_DUSKULL,3,20,40,90,25,30,90,TYPE_GHOST,TYPE_GHOST,7,7,190,97,0,0,1,0,0,1,ITEM_NONE,ITEM_SPELL_TAG,PERCENT_FEMALE(50),127,25,35,GROWTH_FAST,4,EGG_GROUP_AMORPHOUS,EGG_GROUP_AMORPHOUS,11,11,ABILITY_LEVITATE,ABILITY_NONE,26,0,0,BODY_COLOR_BLACK,FALSE,pokeemerald/src/data/pokemon/species_info.h
356,dusclops,SPECIES_DUSCLOPS,3,40,70,130,25,60,130,TYPE_GHOST,TYPE_GHOST,7,7,90,179,0,0,1,0,0,2,ITEM_NONE,ITEM_SPELL_TAG,PERCENT_FEMALE(50),127,25,35,GROWTH_FAST,4,EGG_GROUP_AMORPHOUS,EGG_GROUP_AMORPHOUS,11,11,ABILITY_PRESSURE,ABILITY_NONE,46,0,0,BODY_COLOR_BLACK,FALSE,pokeemerald/src/data/pokemon/species_info.h
357,tropius,SPECIES_TROPIUS,3,99,68,83,51,72,87,TYPE_GRASS,TYPE_FLYING,11,2,200,169,2,0,0,0,0,0,ITEM_NONE,ITEM_NONE,PERCENT_FEMALE(50),127,25,70,GROWTH_SLOW,5,EGG_GROUP_MONSTER,EGG_GROUP_GRASS,1,7,ABILITY_CHLOROPHYLL,ABILITY_NONE,34,0,0,BODY_COLOR_GREEN,FALSE,pokeemerald/src/data/pokemon/species_info.h
358,chimecho,SPECIES_CHIMECHO,3,65,50,70,65,95,80,TYPE_PSYCHIC,TYPE_PSYCHIC,13,13,45,147,0,0,0,0,1,1,ITEM_NONE,ITEM_NONE,PERCENT_FEMALE(50),127,25,70,GROWTH_FAST,4,EGG_GROUP_AMORPHOUS,EGG_GROUP_AMORPHOUS,11,11,ABILITY_LEVITATE,ABILITY_NONE,26,0,0,BODY_COLOR_BLUE,FALSE,pokeemerald/src/data/pokemon/species_info.h
359,absol,SPECIES_ABSOL,3,65,130,60,75,75,60,TYPE_DARK,TYPE_DARK,16,16,30,174,0,2,0,0,0,0,ITEM_NONE,ITEM_NONE,PERCENT_FEMALE(50),127,25,35,GROWTH_MEDIUM_SLOW,3,EGG_GROUP_FIELD,EGG_GROUP_FIELD,5,5,ABILITY_PRESSURE,ABILITY_NONE,46,0,0,BODY_COLOR_WHITE,TRUE,pokeemerald/src/data/pokemon/species_info.h
360,wynaut,SPECIES_WYNAUT,3,95,23,48,23,23,48,TYPE_PSYCHIC,TYPE_PSYCHIC,13,13,125,44,1,0,0,0,0,0,ITEM_NONE,ITEM_NONE,PERCENT_FEMALE(50),127,20,70,GROWTH_MEDIUM_FAST,0,EGG_GROUP_NO_EGGS_DISCOVERED,EGG_GROUP_NO_EGGS_DISCOVERED,15,15,ABILITY_SHADOW_TAG,ABILITY_NONE,23,0,0,BODY_COLOR_BLUE,FALSE,pokeemerald/src/data/pokemon/species_info.h
361,snorunt,SPECIES_SNORUNT,3,50,50,50,50,50,50,TYPE_ICE,TYPE_ICE,14,14,190,74,1,0,0,0,0,0,ITEM_NONE,ITEM_NONE,PERCENT_FEMALE(50),127,20,70,GROWTH_MEDIUM_FAST,0,EGG_GROUP_FAIRY,EGG_GROUP_MINERAL,6,10,ABILITY_INNER_FOCUS,ABILITY_NONE,39,0,0,BODY_COLOR_GRAY,FALSE,pokeemerald/src/data/pokemon/species_info.h
362,glalie,SPECIES_GLALIE,3,80,80,80,80,80,80,TYPE_ICE,TYPE_ICE,14,14,75,187,2,0,0,0,0,0,ITEM_NONE,ITEM_NEVER_MELT_ICE,PERCENT_FEMALE(50),127,20,70,GROWTH_MEDIUM_FAST,0,EGG_GROUP_FAIRY,EGG_GROUP_MINERAL,6,10,ABILITY_INNER_FOCUS,ABILITY_NONE,39,0,0,BODY_COLOR_GRAY,FALSE,pokeemerald/src/data/pokemon/species_info.h
363,spheal,SPECIES_SPHEAL,3,70,40,50,25,55,50,TYPE_ICE,TYPE_WATER,14,10,255,75,1,0,0,0,0,0,ITEM_NONE,ITEM_NONE,PERCENT_FEMALE(50),127,20,70,GROWTH_MEDIUM_SLOW,3,EGG_GROUP_WATER_1,EGG_GROUP_FIELD,2,5,ABILITY_THICK_FAT,ABILITY_NONE,47,0,0,BODY_COLOR_BLUE,FALSE,pokeemerald/src/data/pokemon/species_info.h
364,sealeo,SPECIES_SEALEO,3,90,60,70,45,75,70,TYPE_ICE,TYPE_WATER,14,10,120,128,2,0,0,0,0,0,ITEM_NONE,ITEM_NONE,PERCENT_FEMALE(50),127,20,70,GROWTH_MEDIUM_SLOW,3,EGG_GROUP_WATER_1,EGG_GROUP_FIELD,2,5,ABILITY_THICK_FAT,ABILITY_NONE,47,0,0,BODY_COLOR_BLUE,FALSE,pokeemerald/src/data/pokemon/species_info.h
365,walrein,SPECIES_WALREIN,3,110,80,90,65,95,90,TYPE_ICE,TYPE_WATER,14,10,45,192,3,0,0,0,0,0,ITEM_NONE,ITEM_NONE,PERCENT_FEMALE(50),127,20,70,GROWTH_MEDIUM_SLOW,3,EGG_GROUP_WATER_1,EGG_GROUP_FIELD,2,5,ABILITY_THICK_FAT,ABILITY_NONE,47,0,0,BODY_COLOR_BLUE,FALSE,pokeemerald/src/data/pokemon/species_info.h
366,clamperl,SPECIES_CLAMPERL,3,35,64,85,32,74,55,TYPE_WATER,TYPE_WATER,10,10,255,142,0,0,1,0,0,0,ITEM_NONE,ITEM_BLUE_SHARD,PERCENT_FEMALE(50),127,20,70,GROWTH_ERRATIC,6,EGG_GROUP_WATER_1,EGG_GROUP_WATER_1,2,2,ABILITY_SHELL_ARMOR,ABILITY_NONE,75,0,0,BODY_COLOR_BLUE,FALSE,pokeemerald/src/data/pokemon/species_info.h
367,huntail,SPECIES_HUNTAIL,3,55,104,105,52,94,75,TYPE_WATER,TYPE_WATER,10,10,60,178,0,1,1,0,0,0,ITEM_NONE,ITEM_NONE,PERCENT_FEMALE(50),127,20,70,GROWTH_ERRATIC,6,EGG_GROUP_WATER_1,EGG_GROUP_WATER_1,2,2,ABILITY_SWIFT_SWIM,ABILITY_NONE,33,0,0,BODY_COLOR_BLUE,FALSE,pokeemerald/src/data/pokemon/species_info.h
368,gorebyss,SPECIES_GOREBYSS,3,55,84,105,52,114,75,TYPE_WATER,TYPE_WATER,10,10,60,178,0,0,0,0,2,0,ITEM_NONE,ITEM_NONE,PERCENT_FEMALE(50),127,20,70,GROWTH_ERRATIC,6,EGG_GROUP_WATER_1,EGG_GROUP_WATER_1,2,2,ABILITY_SWIFT_SWIM,ABILITY_NONE,33,0,0,BODY_COLOR_PINK,FALSE,pokeemerald/src/data/pokemon/species_info.h
369,relicanth,SPECIES_RELICANTH,3,100,90,130,55,45,65,TYPE_WATER,TYPE_ROCK,10,5,25,198,1,0,1,0,0,0,ITEM_NONE,ITEM_GREEN_SHARD,PERCENT_FEMALE(12.5),31,40,70,GROWTH_SLOW,5,EGG_GROUP_WATER_1,EGG_GROUP_WATER_2,2,12,ABILITY_SWIFT_SWIM,ABILITY_ROCK_HEAD,33,69,0,BODY_COLOR_GRAY,FALSE,pokeemerald/src/data/pokemon/species_info.h
370,luvdisc,SPECIES_LUVDISC,3,43,30,55,97,40,65,TYPE_WATER,TYPE_WATER,10,10,225,110,0,0,0,1,0,0,ITEM_HEART_SCALE,ITEM_NONE,PERCENT_FEMALE(75),191,20,70,GROWTH_FAST,4,EGG_GROUP_WATER_2,EGG_GROUP_WATER_2,12,12,ABILITY_SWIFT_SWIM,ABILITY_NONE,33,0,0,BODY_COLOR_PINK,FALSE,pokeemerald/src/data/pokemon/species_info.h
371,bagon,SPECIES_BAGON,3,45,75,60,50,40,30,TYPE_DRAGON,TYPE_DRAGON,15,15,45,89,0,1,0,0,0,0,ITEM_NONE,ITEM_DRAGON_SCALE,PERCENT_FEMALE(50),127,40,35,GROWTH_SLOW,5,EGG_GROUP_DRAGON,EGG_GROUP_DRAGON,14,14,ABILITY_ROCK_HEAD,ABILITY_NONE,69,0,0,BODY_COLOR_BLUE,FALSE,pokeemerald/src/data/pokemon/species_info.h
372,shelgon,SPECIES_SHELGON,3,65,95,100,50,60,50,TYPE_DRAGON,TYPE_DRAGON,15,15,45,144,0,0,2,0,0,0,ITEM_NONE,ITEM_DRAGON_SCALE,PERCENT_FEMALE(50),127,40,35,GROWTH_SLOW,5,EGG_GROUP_DRAGON,EGG_GROUP_DRAGON,14,14,ABILITY_ROCK_HEAD,ABILITY_NONE,69,0,0,BODY_COLOR_WHITE,FALSE,pokeemerald/src/data/pokemon/species_info.h
373,salamence,SPECIES_SALAMENCE,3,95,135,80,100,110,80,TYPE_DRAGON,TYPE_FLYING,15,2,45,218,0,3,0,0,0,0,ITEM_NONE,ITEM_DRAGON_SCALE,PERCENT_FEMALE(50),127,40,35,GROWTH_SLOW,5,EGG_GROUP_DRAGON,EGG_GROUP_DRAGON,14,14,ABILITY_INTIMIDATE,ABILITY_NONE,22,0,0,BODY_COLOR_BLUE,FALSE,pokeemerald/src/data/pokemon/species_info.h
374,beldum,SPECIES_BELDUM,3,40,55,80,30,35,60,TYPE_STEEL,TYPE_PSYCHIC,8,13,3,103,0,0,1,0,0,0,ITEM_NONE,ITEM_METAL_COAT,MON_GENDERLESS,255,40,35,GROWTH_SLOW,5,EGG_GROUP_MINERAL,EGG_GROUP_MINERAL,10,10,ABILITY_CLEAR_BODY,ABILITY_NONE,29,0,0,BODY_COLOR_BLUE,FALSE,pokeemerald/src/data/pokemon/species_info.h
375,metang,SPECIES_METANG,3,60,75,100,50,55,80,TYPE_STEEL,TYPE_PSYCHIC,8,13,3,153,0,0,2,0,0,0,ITEM_NONE,ITEM_METAL_COAT,MON_GENDERLESS,255,40,35,GROWTH_SLOW,5,EGG_GROUP_MINERAL,EGG_GROUP_MINERAL,10,10,ABILITY_CLEAR_BODY,ABILITY_NONE,29,0,0,BODY_COLOR_BLUE,FALSE,pokeemerald/src/data/pokemon/species_info.h
376,metagross,SPECIES_METAGROSS,3,80,135,130,70,95,90,TYPE_STEEL,TYPE_PSYCHIC,8,13,3,210,0,0,3,0,0,0,ITEM_NONE,ITEM_METAL_COAT,MON_GENDERLESS,255,40,35,GROWTH_SLOW,5,EGG_GROUP_MINERAL,EGG_GROUP_MINERAL,10,10,ABILITY_CLEAR_BODY,ABILITY_NONE,29,0,0,BODY_COLOR_BLUE,FALSE,pokeemerald/src/data/pokemon/species_info.h
377,regirock,SPECIES_REGIROCK,3,80,100,200,50,50,100,TYPE_ROCK,TYPE_ROCK,5,5,3,217,0,0,3,0,0,0,ITEM_NONE,ITEM_NONE,MON_GENDERLESS,255,80,35,GROWTH_SLOW,5,EGG_GROUP_NO_EGGS_DISCOVERED,EGG_GROUP_NO_EGGS_DISCOVERED,15,15,ABILITY_CLEAR_BODY,ABILITY_NONE,29,0,0,BODY_COLOR_BROWN,FALSE,pokeemerald/src/data/pokemon/species_info.h
378,regice,SPECIES_REGICE,3,80,50,100,50,100,200,TYPE_ICE,TYPE_ICE,14,14,3,216,0,0,0,0,0,3,ITEM_NONE,ITEM_NONE,MON_GENDERLESS,255,80,35,GROWTH_SLOW,5,EGG_GROUP_NO_EGGS_DISCOVERED,EGG_GROUP_NO_EGGS_DISCOVERED,15,15,ABILITY_CLEAR_BODY,ABILITY_NONE,29,0,0,BODY_COLOR_BLUE,FALSE,pokeemerald/src/data/pokemon/species_info.h
379,registeel,SPECIES_REGISTEEL,3,80,75,150,50,75,150,TYPE_STEEL,TYPE_STEEL,8,8,3,215,0,0,2,0,0,1,ITEM_NONE,ITEM_NONE,MON_GENDERLESS,255,80,35,GROWTH_SLOW,5,EGG_GROUP_NO_EGGS_DISCOVERED,EGG_GROUP_NO_EGGS_DISCOVERED,15,15,ABILITY_CLEAR_BODY,ABILITY_NONE,29,0,0,BODY_COLOR_GRAY,FALSE,pokeemerald/src/data/pokemon/species_info.h
380,latias,SPECIES_LATIAS,3,80,80,90,110,110,130,TYPE_DRAGON,TYPE_PSYCHIC,15,13,3,211,0,0,0,0,0,3,ITEM_NONE,ITEM_NONE,MON_FEMALE,254,120,90,GROWTH_SLOW,5,EGG_GROUP_NO_EGGS_DISCOVERED,EGG_GROUP_NO_EGGS_DISCOVERED,15,15,ABILITY_LEVITATE,ABILITY_NONE,26,0,0,BODY_COLOR_RED,FALSE,pokeemerald/src/data/pokemon/species_info.h
381,latios,SPECIES_LATIOS,3,80,90,80,110,130,110,TYPE_DRAGON,TYPE_PSYCHIC,15,13,3,211,0,0,0,0,3,0,ITEM_NONE,ITEM_NONE,MON_MALE,0,120,90,GROWTH_SLOW,5,EGG_GROUP_NO_EGGS_DISCOVERED,EGG_GROUP_NO_EGGS_DISCOVERED,15,15,ABILITY_LEVITATE,ABILITY_NONE,26,0,0,BODY_COLOR_BLUE,FALSE,pokeemerald/src/data/pokemon/species_info.h
382,kyogre,SPECIES_KYOGRE,3,100,100,90,90,150,140,TYPE_WATER,TYPE_WATER,10,10,5,218,0,0,0,0,3,0,ITEM_NONE,ITEM_NONE,MON_GENDERLESS,255,120,0,GROWTH_SLOW,5,EGG_GROUP_NO_EGGS_DISCOVERED,EGG_GROUP_NO_EGGS_DISCOVERED,15,15,ABILITY_DRIZZLE,ABILITY_NONE,2,0,0,BODY_COLOR_BLUE,FALSE,pokeemerald/src/data/pokemon/species_info.h
383,groudon,SPECIES_GROUDON,3,100,150,140,90,100,90,TYPE_GROUND,TYPE_GROUND,4,4,5,218,0,3,0,0,0,0,ITEM_NONE,ITEM_NONE,MON_GENDERLESS,255,120,0,GROWTH_SLOW,5,EGG_GROUP_NO_EGGS_DISCOVERED,EGG_GROUP_NO_EGGS_DISCOVERED,15,15,ABILITY_DROUGHT,ABILITY_NONE,70,0,0,BODY_COLOR_RED,FALSE,pokeemerald/src/data/pokemon/species_info.h
384,rayquaza,SPECIES_RAYQUAZA,3,105,150,90,95,150,90,TYPE_DRAGON,TYPE_FLYING,15,2,3,220,0,2,0,0,1,0,ITEM_NONE,ITEM_NONE,MON_GENDERLESS,255,120,0,GROWTH_SLOW,5,EGG_GROUP_NO_EGGS_DISCOVERED,EGG_GROUP_NO_EGGS_DISCOVERED,15,15,ABILITY_AIR_LOCK,ABILITY_NONE,77,0,0,BODY_COLOR_GREEN,FALSE,pokeemerald/src/data/pokemon/species_info.h
385,jirachi,SPECIES_JIRACHI,3,100,100,100,100,100,100,TYPE_STEEL,TYPE_PSYCHIC,8,13,3,215,3,0,0,0,0,0,ITEM_STAR_PIECE,ITEM_STAR_PIECE,MON_GENDERLESS,255,120,100,GROWTH_SLOW,5,EGG_GROUP_NO_EGGS_DISCOVERED,EGG_GROUP_NO_EGGS_DISCOVERED,15,15,ABILITY_SERENE_GRACE,ABILITY_NONE,32,0,0,BODY_COLOR_YELLOW,FALSE,pokeemerald/src/data/pokemon/species_info.h
386,deoxys,SPECIES_DEOXYS,3,50,150,50,150,150,50,TYPE_PSYCHIC,TYPE_PSYCHIC,13,13,3,215,0,1,0,1,1,0,ITEM_NONE,ITEM_NONE,MON_GENDERLESS,255,120,0,GROWTH_SLOW,5,EGG_GROUP_NO_EGGS_DISCOVERED,EGG_GROUP_NO_EGGS_DISCOVERED,15,15,ABILITY_PRESSURE,ABILITY_NONE,46,0,0,BODY_COLOR_RED,TRUE,pokeemerald/src/data/pokemon/species_info.h
